,Supplier Name,Name,Supplier Mobile,Company Type,O Address,O City,O Street,O State,O Pincode,Kyc Verified,Gstin,manufacturing_process,manufacturing_sub_process,machine_name,id,Maximum Turning Diameter in mm,Maximum Turning Length in mm,Brand,Quantity (No. of Machines),Bed Size - X in mm,Bed Size - Y in mm,No of Axes,Bed Size - Z in mm,Quantity,Swing over bed in mm(Maximum Diameter),Distance between Centres in mm (Maximum Length),Minimum Drill Diameter in mm,Minimum Drill length in mm,Maximum Drill Diameter in mm,Maximum Drill length in mm,Tonnage,Working Length in mm,Type of Gas used,Minimum cutting thickness in mm,Maximum cutting thickness in mm,Strokes per minute (SPM),Coil Feedeer (Yes/No),Layer Thickness in mm,Accuracy,Minimum Tap size in mm,Maximum Tap length in mm,Maximum Tap size in mm,Minimum Tap length in mm,Minimum Opening in inch,Minimum injection pressure in PSI,Maximum Opening in inch,Maximum shot weight in grams,Machine Orientation,Maximum injection pressure in PSI,Maximum Stroke in inch,Capacity in Tonnage,Actuation Type,Clamping Force,Minimum shot weight in grams,Minimum Stroke in inch,Max MS Thickness (O2) in mm,Max SS Thickness (N2) in mm,Max Brass Thickness in mm,Dual Pallet Changer (Yes/No),Max Aluminium Thickness (N2) in mm,Max MS Thickness (N2) in mm,Max Copper Thickness in mm
558,Karkhana User,narendranar.2006@gmail.com,8369250981,,,,,,,0,,Sheet Metal,Sheet Metal,CNC Press Break (Bending),b62e336f-4f17-4f02-b91a-02952fd30324,,,Local,1,,,,,,,,,,,,60,1500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,Karkhana User,narendranar.2006@gmail.com,8369250981,,,,,,,0,,Fabrication,Fabrication,CO2,75a7b7d8-f477-4586-8b03-00a6bb33e08c,,,Local,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,Karkhana User,narendranar.2006@gmail.com,8369250981,,,,,,,0,,Fabrication,Fabrication,Oxy Fuel,5171f2a5-5512-466c-83ac-d853914a0c67,,,Local,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,Karkhana User,narveerpressings@rediffmail.com,9552526268,NARVEER  PRESSINGS AND ASSEMBLIES,GAT NO 1613  DEHU-ALANDI ROAD CHIKHALI ,PUNE,DEHU-ALANDI ROAD,MAHARASTRA,411062,0,27AAGFN9964Q1Z5,Sheet Metal,Sheet Metal,Pneumatic Press Machine,cff7e6dd-ffde-4efb-b398-abb98a53e9cd,,,RAJESH,NO,,,,,,,,,,,,20  TO  200 TON,,,,,4,NO,,,,,,,,,,,,,,,,,,,,,,,,,
562,Anjana Engineering Works ,naveen@anjanaengg.in,917386590224,,,,,,,0,36BNBPP4751N2ZI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,Karkhana User,nayan@karkhana.io,9922995431,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,NEOTECH INDUSTRIES,neotechindustries@yahoo.co.in,918800245990,Manufacturer,KHARA NO: 49   KILLAH NO: 4 Vishwakrma Industrial Complex Mujesar,Faridabad,Mujesar,Haryana,121005,0,06AJZPD6541F1ZS,CNC Machining,CNC Machining,CNC Turning Lathe,102cd5b0-2625-44c1-be1e-6efda3641ad1,250.0,400.0,ACE MICROMATIC,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,NEOTECH INDUSTRIES,neotechindustries@yahoo.co.in,918800245990,Manufacturer,KHARA NO: 49   KILLAH NO: 4 Vishwakrma Industrial Complex Mujesar,Faridabad,Mujesar,Haryana,121005,0,06AJZPD6541F1ZS,CNC Machining,CNC Machining,Vertical Milling Centre,d22e61c3-5e9d-4e7c-9b20-6e767888c27c,,,BFW,4,1000.0,500.0,4,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,NEOTECH INDUSTRIES,neotechindustries@yahoo.co.in,918800245990,Manufacturer,KHARA NO: 49   KILLAH NO: 4 Vishwakrma Industrial Complex Mujesar,Faridabad,Mujesar,Haryana,121005,0,06AJZPD6541F1ZS,CNC Machining,Grinding,Centerless Grinding,f4c1ec7c-05ca-4bab-b3c8-2fab04a1c7c6,,,BHAGWANSONS,3,500.0,500.0,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,Accuplast Technologies,nikhilgeorge@accuplasstech.in,918197680442,Manufacturer,"No.14, DITPL Phase II, KIADB Apparel Park, Doddaballapura",Bangalore,,Karnataka,561203,0,29ADMPJ3499D1Z5,Injection Molding,Injection Molding,Screw Plunger Type,fd9e84bd-ef0d-4dae-9430-dfc230db4af4,,,Ferromatic Milacron,1,,,,,,,,,,,,,,,,,,,,,,,,,5.51,10,19.68,33 ,Horizontal,2547 bar,85mm,50 Tonnage,Hydraulic ,500kn,1,55,,,,,,,
568,Quick Parts Solution Private Limited,nikit@immaculate3d.com,919004994780,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,Divus Inc.,nishantr@thedivus.com,16476790014,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,UNIQUE TOOLS,nitin.shinde@uniquetoolsgroup.com,919890210100,Manufacturer,"PLOT NO 30/6, D2 BLOCK",PUNE,MIDC CHINCHWAD,MAHARASHTRA,411019,0,27BCJPS3698J1ZQ,CNC Machining,CNC Machining,CNC Turning Lathe,ca6488b5-4257-4bd1-8cf6-4d8e4cea39e8,200.0,300.0,micromatic,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,UNIQUE TOOLS,nitin.shinde@uniquetoolsgroup.com,919890210100,Manufacturer,"PLOT NO 30/6, D2 BLOCK",PUNE,MIDC CHINCHWAD,MAHARASHTRA,411019,0,27BCJPS3698J1ZQ,CNC Machining,Tapping,Pneumatic Tapping Machine,b903bec8-ee85-4fdf-ba3b-b756ce378647,,,AMS,2,,,,,,,,,,,,,,,,,,,,,2.0,50.0,16.0,5.0,,,,,,,,,,,,,,,,,,,
572,Nk micro pvt ltd,nkmicro@gmail.com,919811090782,Manufacturer,Plot no 92 sector 59 faridabad hsiidc,faridabad,hsiidc sector 59,haryana,121004,0,06AAACN0673R1Z3,CNC Machining,CNC Machining,CNC Turning Lathe,5b1e383e-c03b-4706-ad8a-a607457714b3,200.0,250.0,ace,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,Nk micro pvt ltd,nkmicro@gmail.com,919811090782,Manufacturer,Plot no 92 sector 59 faridabad hsiidc,faridabad,hsiidc sector 59,haryana,121004,0,06AAACN0673R1Z3,CNC Machining,CNC Machining,Vertical Milling Centre,734fab52-cb96-4afb-a8d2-73011cea2507,,,ace,10,300.0,300.0,"4 axis , 3 axis",450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,INVESTMENT & PRECISION CASTINGS LTD,npd@ipcl.in,919227962037,Manufacturer,"Nari Road, Bhavnagar",Bhavnagar,,Gujarat,364006,0,24AAACI4650D1Z2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,Ashwin precision products pvt ltd ,npdapppl@ashwinindia.in,918746889454,Manufacturer,A158 Peenya 3rd Cross,Bangalore ,Near Police station ,Karnataka ,560058,0,29AABCA7058C1ZT,CNC Machining,CNC Machining,CNC Turning Lathe,5c536d88-480c-4aa6-b7b4-78b804299c59,200.0,250.0,Ace micromatic,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,Ashwin precision products pvt ltd ,npdapppl@ashwinindia.in,918746889454,Manufacturer,A158 Peenya 3rd Cross,Bangalore ,Near Police station ,Karnataka ,560058,0,29AABCA7058C1ZT,CNC Machining,CNC Machining,CNC Turning Lathe,036219a5-c04f-4290-814c-a931d92b5212,200.0,250.0,Jyothi,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,Ashwin precision products pvt ltd ,npdapppl@ashwinindia.in,918746889454,Manufacturer,A158 Peenya 3rd Cross,Bangalore ,Near Police station ,Karnataka ,560058,0,29AABCA7058C1ZT,CNC Machining,CNC Machining,Vertical Milling Centre,769b809f-58e8-4410-b188-efd797c86568,,,DMG,1,1150.0,600.0,3,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,Ashwin precision products pvt ltd ,npdapppl@ashwinindia.in,918746889454,Manufacturer,A158 Peenya 3rd Cross,Bangalore ,Near Police station ,Karnataka ,560058,0,29AABCA7058C1ZT,CNC Machining,CNC Machining,Vertical Milling Centre,dbd5d7fb-89f0-4aef-8f6c-9f70cf726e88,,,Ace micromatic ,2,450.0,300.0,3,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,Ashwin precision products pvt ltd ,npdapppl@ashwinindia.in,918746889454,Manufacturer,A158 Peenya 3rd Cross,Bangalore ,Near Police station ,Karnataka ,560058,0,29AABCA7058C1ZT,CNC Machining,CNC Machining,Horizontal Milling Centre,c33b70ec-6ecd-42e8-b03a-1789d532523e,,,DMG,1,560.0,560.0,4,660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,Ashwin precision products pvt ltd ,npdapppl@ashwinindia.in,918746889454,Manufacturer,A158 Peenya 3rd Cross,Bangalore ,Near Police station ,Karnataka ,560058,0,29AABCA7058C1ZT,CNC Machining,CNC Machining,Vertical Milling Centre,8d32bc3c-4634-4a5c-987e-0befd5b6edde,,,Jyothi,1,300.0,300.0,4,350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,Ashwin precision products pvt ltd ,npdapppl@ashwinindia.in,918746889454,Manufacturer,A158 Peenya 3rd Cross,Bangalore ,Near Police station ,Karnataka ,560058,0,29AABCA7058C1ZT,CNC Machining,CNC Machining,Vertical Milling Centre,40967f0c-563f-4140-bc5f-aaa2509f7a87,,,BFW,1,350.0,350.0,4,380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,NSK Industries,nsktech@outlook.com,9730016525,Enggineering,"E33, MIDC, Satpur",Nashik,,Maharastra,422002,0,,CNC Machining,EDM,Wirecutting,d7d18967-167c-48e9-af64-1ff3e19ad51e,,,"India, Agie Carmilies, Concord",4,400.0,300.0,,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,NSK Industries,nsktech@outlook.com,9730016525,Enggineering,"E33, MIDC, Satpur",Nashik,,Maharastra,422002,0,,CNC Machining,CNC Machining,Vertical Milling Centre,6f549498-2a51-43ee-a779-3e58784c3bd8,,,Mazak,1,550.0,430.0,3,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,NSK Industries,nsktech@outlook.com,9730016525,Enggineering,"E33, MIDC, Satpur",Nashik,,Maharastra,422002,0,,CNC Machining,CNC Machining,CNC Turning Lathe,5f4aa1d1-49fc-4cfa-ba48-265dcbfdaa26,250.0,300.0,Mazak,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,NSK Industries,nsktech@outlook.com,9730016525,Enggineering,"E33, MIDC, Satpur",Nashik,,Maharastra,422002,0,,CNC Machining,CNC Machining,Vertical Milling Centre,7be78b45-3a54-4934-8746-4ebfd6f1dae6,,,Amstrong,1,900.0,250.0,1,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,NSK Industries,nsktech@outlook.com,9730016525,Enggineering,"E33, MIDC, Satpur",Nashik,,Maharastra,422002,0,,CNC Machining,Grinding,Surface Grinding,01a95b72-acf1-4d57-97e2-e5ec86263c94,,,Atlas,1,500.0,300.0,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,NSK Industries,nsktech@outlook.com,9730016525,Enggineering,"E33, MIDC, Satpur",Nashik,,Maharastra,422002,0,,Sheet Metal,Cutting,Waterjet Cutting,df8e2548-0ac0-4435-b5a8-c0cbc0de6bda,,,"Power Automation, Dardi",2,3000.0,1500.0,,,,,,,,,,,,,5.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,NSK Industries,nsktech@outlook.com,9730016525,Enggineering,"E33, MIDC, Satpur",Nashik,,Maharastra,422002,0,,CNC Machining,Drilling,Pillar Type Drilling,fa96d885-dc35-49f1-b66e-f95987016ac6,,,Local,1,,,,,,,,100.0,0.0,13.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,"Dongguan Ganzoo prototype manufacture co., Itd",olivia@gz-proto.com,8619878707204,Manufacturer,"Room 703A, 8 Building",Dongguan,"No. 1 Changqing South Road, Changan Area",Guangdong,523000,0,,CNC Machining,CNC Machining,CNC Turning Lathe,fa5f161e-1ffc-4c81-9dc1-451904cec370,300.0,2200.0,XQSK/MIR/FANUC,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,"Dongguan Ganzoo prototype manufacture co., Itd",olivia@gz-proto.com,8619878707204,Manufacturer,"Room 703A, 8 Building",Dongguan,"No. 1 Changqing South Road, Changan Area",Guangdong,523000,0,,Sheet Metal,Sheet Metal,CNC Press Break (Bending),fd57a0b0-b29c-4f3a-adb7-f71727573bc9,,,SDB/DNE,37,,,,,,,,,,,,200/300/1200,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,Karkhana User,omenterprise.m@outlook.com,9270584388,,,,,,,0,,CNC Machining,CNC Machining,CNC Turning Lathe,4b7f0f23-9a21-429d-9399-94cc4921310f,200.0,300.0,ACE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,Om sai nath metals,omsainathmetals@gmail.com,7015110914,Manufacturer,2315 vishwakarma colony,JAGADHRI,Vishwakarma Mandir,Haryana,135003,0,06AQQPK7909Q1ZV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,Karkhana User,pablo@krudo.io,+1519498119,,,,,,,0,,Injection Molding,Injection Molding,Reciprocating Screw,ae370742-fce3-4ed0-afb7-4b66ac564a72,,,test,12,,,,,,,,,,,,,,,,,,,,,,,,,30,1400,11,2000,20,100,11,1000,manual,20,1000,143,,,,,,,
594,PAREEMAL INDUSTRIES,pareemal@pareemalindustries.com,919422251461,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,Umiya engineering works ,patelmg143@gmail.com,919429663976,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,VISHNU INDUSTRIES,pavanmkt0037@gmail.com,7600744373,Manufacturer ,"1/New bapunagar, jilla garden road, ",Rajkot,360002,Gujarat,360002,0,24ABYPC3720A1Z4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,MB Engineering Industries Private limited,pc@impeccabletechmark.in,917339211293,Manufacturer,PLOT NO. F3A ROAD NO.16,HYDERABAD,PHASE 1 IDA JEEDIMETLA,TELANGANA,50055,0,36AAGCM2480B1ZR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,"Shenzhen Xingbo Precision Parts Co.,LTD",peter@xinbomachining.com,8613662598459,Manufacturer,"303, Unit 2, Building 4, Changchenglicheng jiayuan, Longtang Community",Shenzhen, Minzhi Street,Guangdong,518102,0,,CNC Machining,CNC Machining,Vertical Milling Centre,5dfd5d2c-3cb6-4918-9918-40b3ff07491d,,,华群,26,1270.0,500.0,3,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,"Shenzhen Xingbo Precision Parts Co.,LTD",peter@xinbomachining.com,8613662598459,Manufacturer,"303, Unit 2, Building 4, Changchenglicheng jiayuan, Longtang Community",Shenzhen, Minzhi Street,Guangdong,518102,0,,CNC Machining,CNC Machining,Vertical Milling Centre,3833e8f3-b818-4929-aace-9dfc985fb889,,,Brother,2,500.0,400.0,3,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,"Shenzhen Xingbo Precision Parts Co.,LTD",peter@xinbomachining.com,8613662598459,Manufacturer,"303, Unit 2, Building 4, Changchenglicheng jiayuan, Longtang Community",Shenzhen, Minzhi Street,Guangdong,518102,0,,CNC Machining,CNC Machining,CNC Sliding Swiss Lathe,6ea5d30d-9a5b-4cc5-ba94-ebfc892856a8,20.0,46.0,TSGAMI ,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,"Shenzhen Xingbo Precision Parts Co.,LTD",peter@xinbomachining.com,8613662598459,Manufacturer,"303, Unit 2, Building 4, Changchenglicheng jiayuan, Longtang Community",Shenzhen, Minzhi Street,Guangdong,518102,0,,CNC Machining,Turning,Conventional Lathe,7715284f-a2a3-41d8-bfb2-8b9e39a9eb88,215.0,470.0,伍将,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,"Shenzhen Xingbo Precision Parts Co.,LTD",peter@xinbomachining.com,8613662598459,Manufacturer,"303, Unit 2, Building 4, Changchenglicheng jiayuan, Longtang Community",Shenzhen, Minzhi Street,Guangdong,518102,0,,CNC Machining,Grinding,Surface Grinding,9f328e3d-bab1-40b4-8e72-d6950cffb0cd,,,上一,2,800.0,400.0,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,"Shenzhen Xingbo Precision Parts Co.,LTD",peter@xinbomachining.com,8613662598459,Manufacturer,"303, Unit 2, Building 4, Changchenglicheng jiayuan, Longtang Community",Shenzhen, Minzhi Street,Guangdong,518102,0,,CNC Machining,EDM,Wirecutting,c2aa8a25-5294-4e30-8db2-e09acebae9b8,,,集成,4,500.0,200.0,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,Karkhana User,phoenixfab@gmail.com,7020885059,,,,,,,0,,Sheet Metal,Cutting,Laser Cutting,468b8139-9395-4bd2-9594-b14e09616d66,,,Bystronic,2,3000.0,1500.0,,,,,,,,,,,,CO2,16.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,Karkhana User,phoenixfab@gmail.com,7020885059,,,,,,,0,,Sheet Metal,Sheet Metal,CNC Press Break (Bending),ddeb2ff1-395c-4721-8394-f9c13a3442d4,,,Ermakson,1,,,,,,,,,,,,150,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,Karkhana User,phoenixfab@gmail.com,7020885059,,,,,,,0,,Sheet Metal,Sheet Metal,CNC Press Break (Bending),933c84da-98c8-41d1-97ee-4f9a0542ab74,,,Ermakson,1,,,,,,,,,,,,60,1250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,Karkhana User,phoenixfab@gmail.com,7020885059,,,,,,,0,,Fabrication,Fabrication,CO2,48116327-be1a-469d-8e74-c42c1d08f39b,,,Technocraft,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,Karkhana User,phoenixfab@gmail.com,7020885059,,,,,,,0,,CNC Machining,Tapping,Pneumatic Tapping Machine,b05c41d2-6bb5-4736-bd2e-b41ef2b70d80,,,Local,1,,,,,,,,,,,,,,,,,,,,,4.0,50.0,20.0,0.0,,,,,,,,,,,,,,,,,,,
609,"Dongguan GM Parts Co., Ltd.",pino@gm-rapid.com,8613751399701,Manufacturer,"4501 Changqing Road 1st, Chang'an town",Dongguan,Changqing Street,Guangdong,523853,0,91441900MAC2C49Y2E,CNC Machining,CNC Machining,Vertical Milling Centre,7e35e251-d798-4e4e-b834-d3b32f051f1f,,,MAKINO,52,1400.0,1650.0,5,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,"Dongguan GM Parts Co., Ltd.",pino@gm-rapid.com,8613751399701,Manufacturer,"4501 Changqing Road 1st, Chang'an town",Dongguan,Changqing Street,Guangdong,523853,0,91441900MAC2C49Y2E,Sheet Metal,Cutting,Laser Cutting,6f592b58-f94e-4887-81fb-f0e410459491,,,TRUMPF,5,3000.0,1500.0,,,,,,,,,,,,"Oxygen, nitrogen",0.5,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,Karkhana User,pitale@gmail.com,9999999999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,Pitrukrupa Engineering,pitrukrupaengineering@gmail.com,+919724306137,Manufacturer,"7,Siddhesweri Estate,",Ahmedabad,"Opp Sadvichar Eye Hospital, Near BSNL Telephone Exchange, GIDC Naroda,",Gujarat,382330,0,24AHNPC7685H1Z1,CNC Machining,CNC Machining,Vertical Milling Centre,708eba63-7cc2-452e-9e10-f84bab319239,,,Haas,20,2000.0,1500.0,5 Axis,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,Pitrukrupa Engineering,pitrukrupaengineering@gmail.com,+919724306137,Manufacturer,"7,Siddhesweri Estate,",Ahmedabad,"Opp Sadvichar Eye Hospital, Near BSNL Telephone Exchange, GIDC Naroda,",Gujarat,382330,0,24AHNPC7685H1Z1,CNC Machining,Turning,VTL,4f46f817-f6cd-40ae-ae8c-03073892f635,500.0,1500.0,Haas,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,Pitrukrupa Engineering,pitrukrupaengineering@gmail.com,+919724306137,Manufacturer,"7,Siddhesweri Estate,",Ahmedabad,"Opp Sadvichar Eye Hospital, Near BSNL Telephone Exchange, GIDC Naroda,",Gujarat,382330,0,24AHNPC7685H1Z1,CNC Machining,CNC Machining,Horizontal Milling Centre,cd21270b-d79b-4ef4-b1bd-82448a5eece1,,,Haas,3,1000.0,1000.0,5,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,Pitrukrupa Engineering,pitrukrupaengineering@gmail.com,+919724306137,Manufacturer,"7,Siddhesweri Estate,",Ahmedabad,"Opp Sadvichar Eye Hospital, Near BSNL Telephone Exchange, GIDC Naroda,",Gujarat,382330,0,24AHNPC7685H1Z1,Sheet Metal,Cutting,Laser Cutting,c0867461-931f-4cba-a796-6c0b49c8dfce,,,Sahjanand,3,4000.0,2000.0,,,,,,,,,,,,Optical Fiber ,0.5,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,Pitrukrupa Engineering,pitrukrupaengineering@gmail.com,+919724306137,Manufacturer,"7,Siddhesweri Estate,",Ahmedabad,"Opp Sadvichar Eye Hospital, Near BSNL Telephone Exchange, GIDC Naroda,",Gujarat,382330,0,24AHNPC7685H1Z1,Fabrication,Fabrication,TIG,0fbb44be-7512-4947-a061-480e0a2b45e9,,,Rilon,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,Pitrukrupa Engineering,pitrukrupaengineering@gmail.com,+919724306137,Manufacturer,"7,Siddhesweri Estate,",Ahmedabad,"Opp Sadvichar Eye Hospital, Near BSNL Telephone Exchange, GIDC Naroda,",Gujarat,382330,0,24AHNPC7685H1Z1,Extrusion,Extrusion,Hot Extrusion,1861f51a-a201-47d4-8415-f14220436097,,,JM,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,Pitrukrupa Engineering,pitrukrupaengineering@gmail.com,+919724306137,Manufacturer,"7,Siddhesweri Estate,",Ahmedabad,"Opp Sadvichar Eye Hospital, Near BSNL Telephone Exchange, GIDC Naroda,",Gujarat,382330,0,24AHNPC7685H1Z1,Extrusion,Extrusion,Cold Extrusion,c55bb005-dabf-4764-86ba-6ab6ce0641a2,,,JM,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,Prashanth Mapari,pmapari@ensurimfg.com,3606198702,ENSURI MANUFACTURING SOLUTIONS,"Survey #96,Site #24 ",BANGALORE,"Raghavendra Industrial Estate Phase-2, Thigalarapalya, Near Peenya 2nd Stage ",KARNATAKA,560058,0,29AFAPT9365C1Z4,CNC Machining,CNC Machining,Vertical Milling Centre,3a29bf48-ae80-4e7d-b364-103bc0f7adc4,,,HAAS,,800.0,500.0,3,500.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,Prashanth Mapari,pmapari@ensurimfg.com,3606198702,ENSURI MANUFACTURING SOLUTIONS,"Survey #96,Site #24 ",BANGALORE,"Raghavendra Industrial Estate Phase-2, Thigalarapalya, Near Peenya 2nd Stage ",KARNATAKA,560058,0,29AFAPT9365C1Z4,CNC Machining,CNC Machining,Vertical Milling Centre,480b2677-bf3e-4859-bbd4-1a2caec2a9b1,,,HAAS,,1200.0,600.0,4,600.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,Prashanth Mapari,pmapari@ensurimfg.com,3606198702,ENSURI MANUFACTURING SOLUTIONS,"Survey #96,Site #24 ",BANGALORE,"Raghavendra Industrial Estate Phase-2, Thigalarapalya, Near Peenya 2nd Stage ",KARNATAKA,560058,0,29AFAPT9365C1Z4,CNC Machining,CNC Machining,Vertical Milling Centre,9d64ac40-f149-451a-8c6b-057869d0e196,,,HAAS,,500.0,400.0,5,400.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,Siddhatva Engineering Pvt Ltd,pradeepa@siddhatva.co.in,919952324308,Manufacturer,"Gate No 285 , Near Suraj Hotel, opposite Western weighing bridge, Nanekarwadi, Chakan",PUNE,,Maharastra,410501,0,27ABKCS0514R1ZU,CNC Machining,CNC Machining,CNC Turning Lathe,ac80f702-e905-48ac-bf94-ce4deada0980,320.0,480.0,LMW,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,Siddhatva Engineering Pvt Ltd,pradeepa@siddhatva.co.in,919952324308,Manufacturer,"Gate No 285 , Near Suraj Hotel, opposite Western weighing bridge, Nanekarwadi, Chakan",PUNE,,Maharastra,410501,0,27ABKCS0514R1ZU,CNC Machining,CNC Machining,Vertical Milling Centre,27c496b7-729e-4061-8b85-306c4f5c2cff,,,LMW,1,800.0,440.0,3,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,Glorious Electronics India Pvt. Ltd.,pradeepbhatia@glorioustoshi.com,919899115050,Manufacturer,"PLOT NO. 39-40, SHED NO. 45-48, INDUSTRIAL AREA",NIT Faridabad,,Haryana,121001,0,06AACCG4373P2Z6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,Pradnyesh Engineering Works,pradnyesh_eng@yahoo.co.in,919325210346,Manufacturer,"C-252/6, A-24 MIDC Waluj",Aurangabad,,Maharashtra,431136,0,27ABEPA5496R1Z0,CNC Machining,EDM,Wirecutting,5a02e56b-e61c-4216-b37f-9006071dee85,,,mitsubishi,1,640.0,540.0,,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,Pradnyesh Engineering Works,pradnyesh_eng@yahoo.co.in,919325210346,Manufacturer,"C-252/6, A-24 MIDC Waluj",Aurangabad,,Maharashtra,431136,0,27ABEPA5496R1Z0,CNC Machining,Grinding,Cylindrical Grinding,9723b153-3816-45e4-ad3d-267741c003d4,,,Charchil ,1,800.0,0.0,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
